26362,"{'name': 'Times Square, Safe, Clean and Cozy!', 'neighborhood': ""Hell's Kitchen"", 'person_cap': 1, 'bedrooms': 1, 'bathrooms': 0.5, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 355, 'prop_type': 'Private room in apartment', 'guests': '1 guest', 'star': 4.5, 'avg_rating': 4.53, 'min_nights': 2, 'max_nights': 25, 'price': 59.0}"
16912472,"{'name': 'Private East Village Bedroom &amp;Roof Deck(manhattan)', 'neighborhood': 'East Village', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 235, 'prop_type': 'Private room in apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.68, 'min_nights': 1, 'max_nights': 1125, 'price': 70.0}"
8070245,"{'name': 'Beautiful room close to Manhattan', 'neighborhood': None, 'person_cap': 1, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 426, 'prop_type': 'Private room in townhouse', 'guests': '1 guest', 'star': 4.5, 'avg_rating': 4.7, 'min_nights': 1, 'max_nights': 1125, 'price': 40.0}"
11187722,"{'name': 'Midtown Manhattan Hideaway', 'neighborhood': ""Hell's Kitchen"", 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 231, 'prop_type': 'Entire apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.48, 'min_nights': 2, 'max_nights': 40, 'price': 105.0}"
133025,"{'name': 'Midtown cozy convenient', 'neighborhood': 'Kips Bay', 'person_cap': 1, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 118, 'prop_type': 'Private room in apartment', 'guests': '1 guest', 'star': 5.0, 'avg_rating': 4.81, 'min_nights': 4, 'max_nights': 60, 'price': 68.0}"
1056185,"{'name': 'Sunny+Cozy Double bedroom in BKLYN!', 'neighborhood': 'Flatbush', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 376, 'prop_type': 'Private room in house', 'guests': '2 guests', 'star': 5.0, 'avg_rating': 4.8, 'min_nights': 1, 'max_nights': 35, 'price': 51.0}"
29960687,"{'name': 'Upper West Side Apartment near Central Park', 'neighborhood': 'Upper West Side', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 113, 'prop_type': 'Private room in apartment', 'guests': '2 guests', 'star': 5.0, 'avg_rating': 4.83, 'min_nights': 1, 'max_nights': 1125, 'price': 70.0}"
19179615,"{'name': 'HEART OF BROOKLYN, QUEEN BED, 1 BLOCK FROM SUBWAY!', 'neighborhood': 'Brooklyn', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 2.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 232, 'prop_type': 'Private room in apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.58, 'min_nights': 1, 'max_nights': 1125, 'price': 58.0}"
21884096,"{'name': 'WeLive Wall Street -- Studio Double', 'neighborhood': 'Manhattan', 'person_cap': 3, 'bedrooms': 2, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 541, 'prop_type': 'Room in serviced apartment', 'guests': '3 guests', 'star': 5.0, 'avg_rating': 4.82, 'min_nights': 1, 'max_nights': 28, 'price': 162.0}"
8943358,"{'name': 'Loved by NYLocals Private Room SoHo', 'neighborhood': 'Soho', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Heating,Air conditioning', 'reviews': 254, 'prop_type': 'Private room in apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.59, 'min_nights': 1, 'max_nights': 1125, 'price': 89.0}"
